8456	0	7 (Polonia Religiosa) - Sulle orme dei Santi e Beati Polacchi	7-polonia-religiosa-sulle-orme-dei-santi-e-beati-polacchi	http://ivotrans.pl/wp-content/uploads/2021/01/7-Polonia-Religiosa-Sulle-orme-dei-Santi-e-Beati-Polacchi.pdf
8457	0	7 (Polonia Religiosa) - Sulle orme dei Santi e Beati Polacchi	7-polonia-religiosa-sulle-orme-dei-santi-e-beati-polacchi-2	http://ivotrans.pl/wp-content/uploads/2021/01/7-Polonia-Religiosa-Sulle-orme-dei-Santi-e-Beati-Polacchi.pdf
8458	0	8 (Pasqua in Polonia) - Mistero della Fede	8-pasqua-in-polonia-mistero-della-fede	http://ivotrans.pl/wp-content/uploads/2021/01/8-Pasqua-in-Polonia-Mistero-della-Fede.pdf
8459	0	8 (Pasqua in Polonia) - Mistero della Fede	8-pasqua-in-polonia-mistero-della-fede-2	http://ivotrans.pl/wp-content/uploads/2021/01/8-Pasqua-in-Polonia-Mistero-della-Fede.pdf
8464	0	11 (Mercatini di Natale a Cracovia) - insaporiti dalla gioia e dal vin brulé aromatizzato ai chiodi di garofano	11-mercatini-di-natale-a-cracovia-insaporiti-dalla-gioia-e-dal-vin-brule-aromatizzato-ai-chiodi-di-garofano	http://ivotrans.pl/wp-content/uploads/2021/01/11-Mercatini-di-Natale-a-Cracovia-insaporiti-dalla-gioia-e-dal-vin-brule-aromatizzato-ai-chiodi-di-garofano.pdf
8465	0	11 (Mercatini di Natale a Cracovia) - insaporiti dalla gioia e dal vin brulé aromatizzato ai chiodi di garofano	11-mercatini-di-natale-a-cracovia-insaporiti-dalla-gioia-e-dal-vin-brule-aromatizzato-ai-chiodi-di-garofano-2	http://ivotrans.pl/wp-content/uploads/2021/01/11-Mercatini-di-Natale-a-Cracovia-insaporiti-dalla-gioia-e-dal-vin-brule-aromatizzato-ai-chiodi-di-garofano.pdf
8466	0	12 (Polin) - La Polonia Ebraica	12-polin-la-polonia-ebraica	http://ivotrans.pl/wp-content/uploads/2021/01/12-Polin-La-Polonia-Ebraica.pdf
8467	0	12 (Polin) - La Polonia Ebraica	12-polin-la-polonia-ebraica-2	http://ivotrans.pl/wp-content/uploads/2021/01/12-Polin-La-Polonia-Ebraica.pdf
8470	0	14 (Auschwitz - Birkenau) - dove si rivive la storia	14-auschwitz-birkenau-dove-si-rivive-la-storia	http://ivotrans.pl/wp-content/uploads/2021/01/14-Auschwitz-Birkenau-dove-si-rivive-la-storia.pdf
8471	0	14 (Auschwitz - Birkenau) - dove si rivive la storia	14-auschwitz-birkenau-dove-si-rivive-la-storia-2	http://ivotrans.pl/wp-content/uploads/2021/01/14-Auschwitz-Birkenau-dove-si-rivive-la-storia.pdf
8472	0	15 (Splendida Cracovia, stupenda Breslavia e magica Praga) - ... partiamo!	15-splendida-cracovia-stupenda-breslavia-e-magica-praga-partiamo	http://ivotrans.pl/wp-content/uploads/2021/01/15-Splendida-Cracovia-stupenda-Breslavia-e-magica-Praga-...-partiamo.pdf
8473	0	15 (Splendida Cracovia, stupenda Breslavia e magica Praga) - ... partiamo!	15-splendida-cracovia-stupenda-breslavia-e-magica-praga-partiamo-2	http://ivotrans.pl/wp-content/uploads/2021/01/15-Splendida-Cracovia-stupenda-Breslavia-e-magica-Praga-...-partiamo.pdf
8474	0	16 (Polonia e Lituania) - Nella stupefacente Europa orientale...	16-polonia-e-lituania-nella-stupefacente-europa-orientale	http://ivotrans.pl/wp-content/uploads/2021/01/16-Polonia-e-Lituania-Nella-stupefacente-Europa-orientale....pdf
